84	4.999599	-1.131422	-1.007510
85	4.999597	-1.132430	-1.044079
86	4.999595	-1.133474	-0.960136
87	4.999593	-1.134434	0.247319
88	4.999592	-1.134187	0.647794
89	4.999591	-1.133539	-0.318347
90	4.999589	-1.133857	-0.500498
91	4.999591	-1.134358	0.072453
92	4.999591	-1.134285	-1.138018
93	4.999594	-1.135423	-0.237778
94	4.999596	-1.135661	-1.059172
95	4.999597	-1.136720	-0.134257
96	4.999600	-1.136854	-0.702149
97	4.999602	-1.137557	-0.401487
98	4.999607	-1.137958	-0.416513
99	4.999612	-1.138375	-0.523425
100	4.999617	-1.138898	-0.589228
101	4.999621	-1.139487	-0.647356
102	4.999627	-1.140135	-0.524698
103	4.999631	-1.140659	-0.813664
104	4.999637	-1.141473	-0.596974
105	4.999640	-1.142070	-0.501169
106	4.999645	-1.142571	-0.730167
107	4.999650	-1.143301	-0.486675
108	4.999653	-1.143788	0.163309
109	4.999655	-1.143625	0.180506
110	4.999656	-1.143444	-0.304396
111	4.999655	-1.143749	-0.450189
112	4.999654	-1.144199	-0.291137
113	4.999652	-1.144490	-0.582294
114	4.999653	-1.145072	0.306001
115	4.999652	-1.144766	0.372584
116	4.999652	-1.144394	0.125310
117	4.999654	-1.144268	-0.018077
118	4.999655	-1.144286	-0.084537
119	4.999653	-1.144371	0.140647
120	4.999653	-1.144230	0.141092
121	4.999655	-1.144089	-0.268333
122	4.999656	-1.144357	-0.387629
123	4.999656	-1.144745	-0.163769
124	4.999652	-1.144909	0.024085
125	4.999649	-1.144885	-0.354036
126	4.999645	-1.145239	0.205408
127	4.999642	-1.145033	-0.252277
128	4.999643	-1.145286	0.328333
129	4.999638	-1.144957	-0.191369
130	4.999629	-1.145149	0.289258
131	4.999622	-1.144859	0.516971
132	4.999617	-1.144343	0.242569
133	4.999609	-1.144100	-0.147216
134	4.999604	-1.144247	0.002895
135	4.999599	-1.144244	0.139009
136	4.999593	-1.144105	0.066277
137	4.999585	-1.144039	-0.339901
138	4.999580	-1.144379	-0.183157
139	4.999579	-1.144562	0.260596
140	4.999581	-1.144301	0.057544
141	4.999579	-1.144244	0.209138
142	4.999576	-1.144035	0.320041
143	4.999574	-1.143715	0.503716
144	4.999572	-1.143211	0.128743
145	4.999570	-1.143082	0.109552
146	4.999569	-1.142973	0.327755
147	4.999564	-1.142645	0.144826
148	4.999558	-1.142500	-0.324596
149	4.999556	-1.142825	0.116079
150	4.999555	-1.142709	0.705756
151	4.999553	-1.142003	0.160593
152	4.999552	-1.141842	0.330088
153	4.999552	-1.141512	-0.298247
154	4.999551	-1.141810	-0.430781
155	4.999550	-1.142241	-0.008273
156	4.999550	-1.142250	-0.571960
157	4.999551	-1.142821	-0.425664
158	4.999551	-1.143247	0.193103
159	4.999555	-1.143054	-0.326432
160	4.999562	-1.143380	-0.470838
161	4.999566	-1.143851	-0.257385
162	4.999565	-1.144109	0.215202
163	4.999564	-1.143893	0.060837
164	4.999563	-1.143833	-0.208660
165	4.999560	-1.144041	-0.160990
166	4.999559	-1.144202	-0.773689
167	4.999558	-1.144976	0.038605
168	4.999550	-1.144937	-0.007418
169	4.999544	-1.144945	-0.509270
170	4.999540	-1.145454	-0.422748
171	4.999532	-1.145877	-0.452532
172	4.999522	-1.146329	0.151225
173	4.999508	-1.146178	-0.200379
174	4.999496	-1.146378	-0.242888
175	4.999481	-1.146621	-0.001631
176	4.999469	-1.146623	0.048104
177	4.999457	-1.146575	0.057059
178	4.999444	-1.146518	0.028931
179	4.999435	-1.146489	-0.124170
180	4.999423	-1.146613	-0.148519
181	4.999415	-1.146762	0.043954
182	4.999412	-1.146718	0.233296
183	4.999407	-1.146484	-0.023163
184	4.999398	-1.146508	-0.118273
185	4.999391	-1.146626	0.107934
186	4.999383	-1.146518	-0.066872
187	4.999377	-1.146585	-0.040891
188	4.999372	-1.146626	-0.324044
189	4.999362	-1.146950	0.338685
190	4.999353	-1.146611	0.303611
191	4.999344	-1.146307	0.029667
192	4.999335	-1.146278	0.260396
193	4.999326	-1.146017	0.389613
194	4.999319	-1.145628	0.162515
195	4.999308	-1.145465	-0.365912
196	4.999298	-1.145831	-0.398006
197	4.999288	-1.146229	-0.277629
198	4.999281	-1.146507	-0.175024
199	4.999272	-1.146682	-0.536358
200	4.999262	-1.147218	-0.067103
201	4.999250	-1.147285	0.275248
202	4.999240	-1.147010	-0.266082
203	4.999234	-1.147276	0.163027
204	4.999225	-1.147113	0.060380
205	4.999217	-1.147053	-0.153951
206	4.999210	-1.147207	0.068330
207	4.999204	-1.147138	0.030549
208	4.999198	-1.147108	-0.005683
209	4.999190	-1.147113	0.269368
210	4.999180	-1.146844	-0.122157
211	4.999169	-1.146966	-0.214082
212	4.999159	-1.147180	-0.222479
213	4.999150	-1.147403	-0.110010
214	4.999139	-1.147513	-0.159853
215	4.999133	-1.147673	-0.012792
216	4.999127	-1.147685	0.076130
217	4.999126	-1.147609	-0.073464
218	4.999126	-1.147683	-0.133933
219	4.999123	-1.147817	-0.139499
220	4.999119	-1.147956	-0.226125
221	4.999117	-1.148182	0.124502
222	4.999114	-1.148058	0.262978
223	4.999112	-1.147795	-0.195691
224	4.999109	-1.147991	-0.293790
225	4.999106	-1.148284	-0.095757
226	4.999101	-1.148380	0.192596
227	4.999094	-1.148187	0.351474
228	4.999086	-1.147836	-0.317506
229	4.999080	-1.148153	-0.401075
230	4.999073	-1.148555	-0.188387
231	4.999068	-1.148743	-0.145713
232	4.999065	-1.148889	-0.566516
233	4.999060	-1.149455	0.080800
234	4.999056	-1.149374	-0.012927
235	4.999049	-1.149387	-0.604985
236	4.999045	-1.149992	-0.183288
237	4.999038	-1.150176	0.393209
238	4.999033	-1.149782	-0.192039
239	4.999027	-1.149974	0.378534
240	4.999022	-1.149596	-0.042128
241	4.999015	-1.149638	0.177088
242	4.999007	-1.149461	0.245782
243	4.999003	-1.149215	-0.271081
244	4.998996	-1.149486	-0.010712
245	4.998989	-1.149497	0.584840
246	4.998982	-1.148912	0.184623
247	4.998972	-1.148727	-0.299143
248	4.998963	-1.149027	0.625435
249	4.998951	-1.148401	0.206281
250	4.998939	-1.148195	0.666856
251	4.998933	-1.147528	-0.101051
252	4.998923	-1.147629	0.284255
253	4.998912	-1.147345	0.090168
254	4.998901	-1.147255	-0.547167
255	4.998886	-1.147802	0.305656
256	4.998875	-1.147496	0.538917
257	4.998862	-1.146957	0.624188
258	4.998851	-1.146333	-0.085834
259	4.998842	-1.146419	0.253793
260	4.998834	-1.146165	0.014764
261	4.998825	-1.146150	-0.454561
262	4.998814	-1.146605	-0.177489
263	4.998806	-1.146782	0.037441
264	4.998801	-1.146745	0.039361
265	4.998797	-1.146706	-0.339093
266	4.998793	-1.147045	-0.217112
267	4.998786	-1.147262	0.429240
268	4.998778	-1.146833	0.174104
269	4.998768	-1.146658	0.622739
270	4.998754	-1.146036	0.514725
271	4.998740	-1.145521	0.668911
272	4.998724	-1.144852	0.655063
273	4.998707	-1.144197	0.167222
274	4.998695	-1.144030	-0.147908
275	4.998681	-1.144178	-0.219756
276	4.998669	-1.144397	-0.594094
277	4.998654	-1.144992	-0.079442
278	4.998643	-1.145071	0.020759
279	4.998632	-1.145050	0.423817
280	4.998619	-1.144626	-0.054001
281	4.998609	-1.144680	0.163690
282	4.998595	-1.144517	0.448049
283	4.998583	-1.144069	0.133068
284	4.998572	-1.143936	-0.295220
285	4.998561	-1.144231	-0.143257
286	4.998551	-1.144374	-0.158514
287	4.998546	-1.144533	-0.263720
288	4.998539	-1.144796	-0.167852
289	4.998530	-1.144964	0.054538
290	4.998522	-1.144910	-0.258660
291	4.998511	-1.145168	-0.472195
292	4.998500	-1.145640	-0.472366
293	4.998487	-1.146113	0.130562
294	4.998471	-1.145982	-0.397451
295	4.998454	-1.146380	0.072618
296	4.998438	-1.146307	0.488584
297	4.998425	-1.145819	-0.322580
298	4.998412	-1.146141	0.842798
299	4.998399	-1.145298	0.592700
300	4.998386	-1.144706	-0.485974
301	4.998374	-1.145192	-0.809509
302	4.998360	-1.146001	-0.164037
303	4.998350	-1.146165	0.529904
304	4.998336	-1.145635	-0.532017
305	4.998322	-1.146167	0.144837
306	4.998311	-1.146022	0.102512
307	4.998300	-1.145920	0.575745
308	4.998289	-1.145344	-0.037101
309	4.998275	-1.145381	0.461660
310	4.998260	-1.144920	0.055501
311	4.998246	-1.144864	-0.714152
312	4.998233	-1.145578	-0.286675
313	4.998217	-1.145865	-0.735048
314	4.998198	-1.146600	-0.180879
315	4.998180	-1.146781	0.623920
316	4.998157	-1.146157	-0.152766
317	4.998137	-1.146310	0.415816
318	4.998119	-1.145894	-0.626455
319	4.998101	-1.146520	-0.905931
320	4.998083	-1.147426	-0.735670
321	4.998067	-1.148162	-0.041447
322	4.998052	-1.148203	-0.123115
323	4.998038	-1.148327	0.749579
324	4.998024	-1.147577	0.188032
325	4.998013	-1.147389	0.381425
326	4.998000	-1.147007	-0.159480
327	4.997983	-1.147167	-0.360697
328	4.997968	-1.147528	0.050847
329	4.997953	-1.147477	0.348755
330	4.997939	-1.147128	0.308436
331	4.997925	-1.146820	0.226499
332	4.997915	-1.146593	0.130865
333	4.997905	-1.146462	0.127411
334	4.997892	-1.146335	0.094149
335	4.997881	-1.146241	0.396770
336	4.997871	-1.145844	0.132350
337	4.997860	-1.145712	-0.172405
338	4.997846	-1.145884	0.056760
339	4.997828	-1.145827	0.076703
340	4.997809	-1.145751	-0.500667
341	4.997790	-1.146251	-0.720572
342	4.997773	-1.146972	-0.351766
343	4.997760	-1.147324	-0.018821
344	4.997747	-1.147342	0.313889
345	4.997734	-1.147028	-0.474768
346	4.997718	-1.147503	0.333882
347	4.997701	-1.147169	-0.332327
348	4.997682	-1.147502	-0.538370
349	4.997659	-1.148040	-0.416982
350	4.997637	-1.148457	-0.412138
351	4.997618	-1.148869	-0.702565
352	4.997594	-1.149572	0.329707
353	4.997568	-1.149242	0.475854
354	4.997540	-1.148766	-0.295190
355	4.997509	-1.149061	0.770068
356	4.997477	-1.148291	0.650932
357	4.997443	-1.147640	0.227833
358	4.997408	-1.147413	0.020312
359	4.997373	-1.147392	0.032506
360	4.997340	-1.147360	-0.606783
361	4.997304	-1.147966	0.386714
362	4.997270	-1.147580	0.001343
363	4.997235	-1.147578	0.611561
364	4.997198	-1.146967	0.032860
365	4.997158	-1.146934	-0.040640
366	4.997116	-1.146975	0.011791
367	4.997076	-1.146963	-0.290893
368	4.997034	-1.147254	-0.141711
369	4.996995	-1.147395	-0.219337
370	4.996952	-1.147615	-0.031908
371	4.996912	-1.147647	0.038968
372	4.996863	-1.147608	0.041677
373	4.996812	-1.147566	0.061773
374	4.996762	-1.147504	0.035814
375	4.996714	-1.147468	0.569238
376	4.996665	-1.146899	0.184397
377	4.996619	-1.146715	-0.439872
378	4.996572	-1.147155	-0.269207
379	4.996526	-1.147424	-0.645134
380	4.996482	-1.148069	0.089046
381	4.996438	-1.147980	-0.484255
382	4.996395	-1.148464	0.032441
383	4.996351	-1.148432	0.566109
384	4.996309	-1.147866	0.233281
385	4.996266	-1.147632	0.184799
386	4.996223	-1.147448	0.375061
387	4.996182	-1.147073	0.466572
388	4.996138	-1.146606	-0.537804
389	4.996089	-1.147144	-0.231352
390	4.996043	-1.147375	-0.712626
391	4.995998	-1.148088	-0.495418
392	4.995952	-1.148583	0.090277
393	4.995909	-1.148493	-0.312895
394	4.995867	-1.148806	-0.145505
395	4.995824	-1.148951	-0.614506
396	4.995783	-1.149566	0.118704
397	4.995740	-1.149447	0.780059
398	4.995698	-1.148667	0.142183
399	4.995652	-1.148525	-0.712365
400	4.995605	-1.149237	-0.627613
401	4.995559	-1.149865	0.045227
402	4.995512	-1.149820	-0.282419
403	4.995467	-1.150102	-0.058977
404	4.995423	-1.150161	0.227256
405	4.995382	-1.149934	0.475868
406	4.995340	-1.149458	0.285144
407	4.995298	-1.149173	0.353089
408	4.995253	-1.148820	0.197052
409	4.995210	-1.148623	-0.159805
410	4.995163	-1.148782	0.017328
411	4.995118	-1.148765	0.246875
412	4.995072	-1.148518	-0.300267
413	4.995029	-1.148818	0.215466
414	4.994980	-1.148603	0.362390
415	4.994930	-1.148241	-0.048439
416	4.994879	-1.148289	-0.336147
417	4.994830	-1.148625	-0.446269
418	4.994784	-1.149071	-0.238609
419	4.994737	-1.149310	0.267729
420	4.994692	-1.149042	0.104379
421	4.994646	-1.148938	-0.165036
422	4.994600	-1.149103	-0.166497
423	4.994552	-1.149270	0.045846
424	4.994503	-1.149224	0.342363
425	4.994457	-1.148881	0.390050
426	4.994411	-1.148491	0.160095
427	4.994368	-1.148331	-0.217578
428	4.994326	-1.148549	0.022466
429	4.994284	-1.148526	-0.353489
430	4.994246	-1.148880	-0.074693
431	4.994211	-1.148954	0.332593
432	4.994177	-1.148622	0.359430
433	4.994143	-1.148262	0.160806
434	4.994110	-1.148102	0.200776
435	4.994077	-1.147901	-0.005266
436	4.994040	-1.147906	-0.156388
437	4.994004	-1.148063	-0.084312
438	4.993970	-1.148147	0.093917
439	4.993935	-1.148053	-0.214456
440	4.993897	-1.148267	-0.216238
441	4.993860	-1.148484	0.291376
442	4.993821	-1.148192	-0.361627
443	4.993783	-1.148554	-0.449886
444	4.993749	-1.149004	-0.296924
445	4.993716	-1.149301	-0.239274
446	4.993680	-1.149540	0.237604
447	4.993642	-1.149302	0.054245
448	4.993603	-1.149248	0.255452
449	4.993562	-1.148993	-0.141798
450	4.993520	-1.149134	-0.515252
451	4.993476	-1.149650	0.125393
452	4.993434	-1.149524	-0.075523
453	4.993393	-1.149600	-0.579270
454	4.993350	-1.150179	-0.238601
455	4.993309	-1.150418	-0.160370
456	4.993268	-1.150578	-0.060959
457	4.993228	-1.150639	-0.370742
458	4.993187	-1.151010	-0.360615
459	4.993148	-1.151370	-0.262691
460	4.993106	-1.151633	-0.129297
461	4.993066	-1.151762	-0.094296
462	4.993025	-1.151857	-0.127306
463	4.992985	-1.151984	-0.157205
464	4.992943	-1.152141	-0.149787
465	4.992902	-1.152291	-0.150354
466	4.992860	-1.152441	0.268028
467	4.992819	-1.152173	0.154072
468	4.992780	-1.152019	-0.320941
469	4.992743	-1.152340	-0.313100
470	4.992706	-1.152653	0.145043
471	4.992669	-1.152508	0.264780
472	4.992632	-1.152243	0.480613
473	4.992594	-1.151763	0.127366
474	4.992556	-1.151635	0.486583
475	4.992516	-1.151149	0.005784
476	4.992478	-1.151143	-0.104556
477	4.992440	-1.151248	-0.137513
478	4.992402	-1.151385	-0.169130
479	4.992360	-1.151554	-0.327061
480	4.992319	-1.151881	0.001988
481	4.992277	-1.151879	0.176198
482	4.992234	-1.151703	0.482636
483	4.992192	-1.151221	0.317722
484	4.992153	-1.150903	0.173607
485	4.992114	-1.150729	0.064522
486	4.992070	-1.150665	0.206285
487	4.992030	-1.150458	0.101542
488	4.991988	-1.150357	-0.219855
489	4.991948	-1.150577	-0.084190
490	4.991907	-1.150661	-0.160006
491	4.991866	-1.150821	-0.033585
492	4.991823	-1.150854	0.001618
493	4.991778	-1.150853	0.265946
494	4.991735	-1.150587	0.515724
495	4.991693	-1.150071	0.129059
496	4.991652	-1.149942	0.453414
497	4.991609	-1.149489	0.079869
498	4.991567	-1.149409	-0.544264
499	4.991524	-1.149953	-0.214249
500	4.991482	-1.150167	-0.298979
501	4.991443	-1.150466	-0.500782
502	4.991404	-1.150967	-0.446233
503	4.991368	-1.151413	0.059788
504	4.991330	-1.151354	-0.302479
505	4.991293	-1.151656	-0.478540
506	4.991258	-1.152135	-0.235112
507	4.991219	-1.152370	-0.208967
508	4.991182	-1.152579	-0.006586
509	4.991144	-1.152585	-0.381580
510	4.991106	-1.152967	-0.023329
511	4.991068	-1.152990	-0.010693
512	4.991033	-1.153001	-0.154995
513	4.990998	-1.153156	-0.452798
514	4.990961	-1.153609	-0.339010
515	4.990924	-1.153948	0.003534
516	4.990887	-1.153944	0.417221
517	4.990851	-1.153527	0.466397
518	4.990817	-1.153060	0.168419
519	4.990782	-1.152892	0.240302
520	4.990748	-1.152652	-0.760399
521	4.990714	-1.153412	-0.266247
522	4.990681	-1.153678	-0.768764
523	4.990646	-1.154447	-0.039693
524	4.990612	-1.154487	0.167944
525	4.990575	-1.154319	-0.004155
526	4.990538	-1.154323	-0.412871
527	4.990498	-1.154736	-0.561159
528	4.990458	-1.155297	0.199265
529	4.990419	-1.155098	-0.022216
530	4.990376	-1.155120	0.274274
531	4.990339	-1.154846	-0.042726
532	4.990302	-1.154889	-0.065478
533	4.990262	-1.154954	0.089396
534	4.990222	-1.154865	0.354466
535	4.990183	-1.154510	-0.144340
536	4.990141	-1.154654	0.494784
537	4.990096	-1.154160	0.079292
538	4.990054	-1.154080	-0.269080
539	4.990012	-1.154349	-0.324838
540	4.989969	-1.154674	-0.404544
541	4.989925	-1.155079	-0.154041
542	4.989882	-1.155233	0.066262
543	4.989840	-1.155167	-0.232706
544	4.989798	-1.155399	-0.426414
545	4.989756	-1.155826	-0.130887
546	4.989714	-1.155957	0.315023
547	4.989672	-1.155642	-0.269541
548	4.989628	-1.155911	-0.415182
549	4.989584	-1.156326	-0.050225
550	4.989545	-1.156377	0.084616
551	4.989507	-1.156292	0.283844
552	4.989469	-1.156008	0.093757
553	4.989433	-1.155914	0.372948
554	4.989394	-1.155541	-0.108989
555	4.989356	-1.155650	-0.238457
556	4.989319	-1.155889	0.196292
557	4.989285	-1.155693	0.494700
558	4.989249	-1.155198	0.184703
559	4.989215	-1.155013	-0.206852
560	4.989179	-1.155220	0.140761
561	4.989142	-1.155079	0.490255
562	4.989108	-1.154589	-0.132883
563	4.989073	-1.154722	0.079209
564	4.989033	-1.154643	0.267293
565	4.988996	-1.154375	0.006807
566	4.988962	-1.154369	0.435500
567	4.988930	-1.153933	-0.141813
568	4.988898	-1.154075	0.559184
569	4.988864	-1.153516	0.527295
570	4.988830	-1.152988	-0.192754
571	4.988797	-1.153181	-0.102262
572	4.988765	-1.153283	-0.384915
573	4.988733	-1.153668	0.375013
574	4.988697	-1.153293	0.414344
575	4.988661	-1.152879	0.042047
576	4.988627	-1.152837	0.398412
577	4.988590	-1.152439	-0.297323
578	4.988552	-1.152736	-0.322934
579	4.988516	-1.153059	0.193078
580	4.988478	-1.152866	0.064302
581	4.988442	-1.152801	-0.641438
582	4.988403	-1.153443	-0.055608
583	4.988366	-1.153498	-0.441791
584	4.988325	-1.153940	-0.649458
585	4.988287	-1.154590	0.215938
586	4.988244	-1.154374	0.118598
587	4.988203	-1.154255	0.279841
588	4.988161	-1.153975	0.007142
589	4.988121	-1.153968	0.211481
590	4.988082	-1.153757	-0.111955
591	4.988043	-1.153869	-0.102309
592	4.988001	-1.153971	0.040062
593	4.987962	-1.153931	0.481160
594	4.987925	-1.153450	0.564840
595	4.987886	-1.152885	0.481180
596	4.987848	-1.152404	0.457636
597	4.987809	-1.151946	0.329642
598	4.987769	-1.151616	0.259634
599	4.987729	-1.151357	-0.073379
600	4.987689	-1.151430	-0.245172
601	4.987651	-1.151675	0.171655
602	4.987609	-1.151504	-0.120818
603	4.987566	-1.151625	-0.104534
604	4.987527	-1.151729	-0.378167
605	4.987485	-1.152107	-0.023345
606	4.987439	-1.152131	0.739925
607	4.987389	-1.151391	0.576529
608	4.987341	-1.150814	-0.225703
609	4.987294	-1.151040	0.086324
610	4.987248	-1.150953	-0.084891
611	4.987202	-1.151038	-0.272046
612	4.987158	-1.151310	-0.138651
613	4.987115	-1.151449	-0.206277
614	4.987069	-1.151655	0.056545
615	4.987024	-1.151599	0.009719
616	4.986979	-1.151589	-0.253135
617	4.986937	-1.151842	0.142001
618	4.986892	-1.151700	-0.229088
619	4.986848	-1.151929	0.095839
620	4.986804	-1.151833	-0.059948
621	4.986760	-1.151893	0.247590
622	4.986712	-1.151646	0.432546
623	4.986666	-1.151213	0.236262
624	4.986617	-1.150977	0.328889
625	4.986568	-1.150648	0.169532
626	4.986519	-1.150479	0.409493
627	4.986469	-1.150069	0.108804
628	4.986417	-1.149960	-0.259921
629	4.986365	-1.150220	0.029731
630	4.986313	-1.150190	0.529686
631	4.986262	-1.149661	0.288095
632	4.986211	-1.149373	-0.159677
633	4.986165	-1.149532	0.195016
634	4.986120	-1.149337	0.350136
635	4.986073	-1.148987	0.184504
636	4.986026	-1.148803	-0.060179
637	4.985977	-1.148863	0.457250
638	4.985929	-1.148406	0.003487
639	4.985878	-1.148402	-0.101451
640	4.985827	-1.148504	-0.476729
641	4.985777	-1.148980	-0.573299
642	4.985727	-1.149554	0.114479
643	4.985679	-1.149439	-0.663642
644	4.985631	-1.150103	-0.381746
645	4.985581	-1.150485	-0.268714
646	4.985531	-1.150753	0.263322
647	4.985483	-1.150490	0.392043
648	4.985435	-1.150098	0.266485
649	4.985385	-1.149831	0.439514
650	4.985335	-1.149392	-0.062946
651	4.985278	-1.149455	0.778223
652	4.985224	-1.148677	0.330489
653	4.985169	-1.148346	0.050041
654	4.985114	-1.148296	0.682176
655	4.985060	-1.147614	0.012070
656	4.985007	-1.147602	-0.081479
657	4.984951	-1.147683	-0.810155
658	4.984894	-1.148493	-0.331816
659	4.984837	-1.148825	0.431987
660	4.984783	-1.148393	-0.044571
661	4.984731	-1.148438	0.466671
662	4.984679	-1.147971	-0.034504
663	4.984626	-1.148006	-0.111940
664	4.984574	-1.148118	0.072463
665	4.984524	-1.148045	0.196945
666	4.984470	-1.147848	0.037190
667	4.984415	-1.147811	0.409344
668	4.984360	-1.147402	0.004457
669	4.984300	-1.147397	0.205333
670	4.984242	-1.147192	-0.008625
671	4.984182	-1.147201	0.499638
672	4.984121	-1.146701	0.166360
673	4.984061	-1.146535	0.324739
674	4.984003	-1.146210	0.026861
675	4.983943	-1.146183	-0.110544
676	4.983885	-1.146294	0.048023
677	4.983828	-1.146245	0.493452
678	4.983769	-1.145752	-0.146358
679	4.983711	-1.145898	0.342786
680	4.983655	-1.145556	0.356935
681	4.983597	-1.145199	0.101494
682	4.983537	-1.145097	-0.371670
683	4.983476	-1.145469	0.196783
684	4.983414	-1.145272	0.223593
685	4.983356	-1.145048	0.447058
686	4.983296	-1.144601	0.472542
687	4.983237	-1.144129	0.465722
688	4.983179	-1.143663	0.506085
689	4.983118	-1.143157	0.369724
690	4.983059	-1.142787	-0.509289
691	4.982999	-1.143297	-0.035022
692	4.982938	-1.143332	0.067223
693	4.982879	-1.143264	0.571808
694	4.982819	-1.142693	-0.403187
695	4.982760	-1.143096	-0.074197
696	4.982701	-1.143170	0.707386
697	4.982634	-1.142463	0.565859
698	4.982568	-1.141897	0.621787
699	4.982506	-1.141275	0.856465
700	4.982443	-1.140419	-0.035259
701	4.982379	-1.140454	0.657923
702	4.982317	-1.139796	0.733071
703	4.982252	-1.139063	0.640321
704	4.982184	-1.138422	-0.410030
705	4.982115	-1.138832	-0.302715
706	4.982046	-1.139135	-0.073251
707	4.981978	-1.139208	-0.392141
708	4.981912	-1.139601	0.008210
709	4.981844	-1.139592	0.464244
710	4.981778	-1.139128	0.212252
711	4.981713	-1.138916	0.358006
712	4.981646	-1.138558	-0.001645
713	4.981578	-1.138560	0.057669
714	4.981507	-1.138502	0.377321
715	4.981436	-1.138125	0.079871
716	4.981364	-1.138045	0.326837
717	4.981293	-1.137718	0.441514
718	4.981225	-1.137276	0.404294
719	4.981156	-1.136872	0.098277
720	4.981088	-1.136774	0.521089
721	4.981021	-1.136253	0.263656
722	4.980954	-1.135989	0.478264
723	4.980887	-1.135511	0.333765
724	4.980820	-1.135177	0.267649
725	4.980750	-1.134909	-0.188418
726	4.980679	-1.135098	-0.004596
727	4.980609	-1.135102	-0.109982
728	4.980539	-1.135212	0.084823
729	4.980469	-1.135127	0.367522
730	4.980400	-1.134760	0.290073
731	4.980332	-1.134470	0.021468
732	4.980266	-1.134448	0.163963
733	4.980198	-1.134284	0.233230
734	4.980132	-1.134051	0.072924
735	4.980063	-1.133978	0.144630
736	4.979995	-1.133834	0.050693
737	4.979927	-1.133783	-0.005331
738	4.979861	-1.133788	0.263791
739	4.979794	-1.133525	0.083728
740	4.979729	-1.133441	0.326566
741	4.979666	-1.133114	-0.025459
742	4.979601	-1.133140	0.163205
743	4.979536	-1.132976	-0.098307
744	4.979470	-1.133075	0.309566
745	4.979406	-1.132765	0.122975
746	4.979341	-1.132642	0.129046
747	4.979279	-1.132513	0.243764
748	4.979216	-1.132269	0.139273
749	4.979153	-1.132130	-0.026402
750	4.979091	-1.132157	-0.050940
751	4.979027	-1.132208	-0.096517
752	4.978961	-1.132304	-0.083045
753	4.978897	-1.132387	-0.340497
754	4.978833	-1.132728	-0.533692
755	4.978770	-1.133261	-0.143500
756	4.978706	-1.133405	0.432498
