1	-5.932386	-0.188000
2	-5.932752	-0.178000
3	-5.933098	-0.168000
4	-5.933424	-0.158000
5	-5.933730	-0.148000
6	-5.934016	-0.138000
7	-5.934282	-0.128000
8	-5.934528	-0.118000
9	-5.934754	-0.108000
10	-5.934960	-0.098000
11	-5.935146	-0.088000
12	-5.935312	-0.078000
13	-5.935458	-0.068000
14	-5.935584	-0.058000
15	-5.935690	-0.048000
16	-5.935776	-0.038000
17	-5.935842	-0.028000
18	-5.935888	-0.018000
19	-5.935914	-0.008000
20	-5.935920	0.002000
21	-5.935906	0.012000
22	-5.935872	0.022000
23	-5.935818	0.032000
24	-5.935744	0.042000
25	-5.935650	0.052000
26	-5.935536	0.062000
27	-5.935402	0.072000
28	-5.935248	0.082000
29	-5.935074	0.092000
30	-5.934880	0.355553
31	-5.934159	0.365553
32	-5.933418	0.375553
33	-5.932657	0.385553
34	-5.931876	0.395553
35	-5.931074	0.405553
36	-5.930253	0.415553
37	-5.929412	0.425553
38	-5.928551	0.435553
39	-5.927670	0.445553
40	-5.926769	0.455553
41	-5.925848	0.465553
42	-5.924907	0.475553
43	-5.923946	0.485553
44	-5.922965	0.495553
45	-5.921963	0.505553
46	-5.920942	0.515553
47	-5.919901	0.525553
48	-5.918840	0.535553
49	-5.917759	0.545553
50	-5.916658	0.555553
51	-5.915537	0.565553
52	-5.914396	0.575553
53	-5.913235	0.585553
54	-5.912053	0.595553
55	-5.910852	0.605553
56	-5.909631	0.615553
57	-5.908390	0.625553
58	-5.907129	0.635553
59	-5.905848	0.645553
60	-5.904547	0.076433
61	-5.904384	0.086433
62	-5.904201	0.096433
63	-5.903998	0.106433
64	-5.903775	0.116433
65	-5.903532	0.126433
66	-5.903270	0.136433
67	-5.902987	0.146433
68	-5.902684	0.156433
69	-5.902361	0.166433
70	-5.902018	0.176433
71	-5.901655	0.186433
72	-5.901272	0.196433
73	-5.900870	0.206433
74	-5.900447	0.216433
75	-5.900004	0.226433
76	-5.899541	0.236433
77	-5.899058	0.246433
78	-5.898555	0.256433
79	-5.898032	0.266433
80	-5.897489	0.276433
81	-5.896927	0.286433
82	-5.896344	0.296433
83	-5.895741	0.306433
84	-5.895118	0.316433
85	-5.894475	0.326433
86	-5.893812	0.336433
87	-5.893129	0.346433
88	-5.892427	0.356433
89	-5.891704	0.366433
90	-5.890961	-0.520744
91	-5.891992	-0.510744
92	-5.893004	-0.500744
93	-5.893995	-0.490744
94	-5.894967	-0.480744
95	-5.895918	-0.470744
96	-5.896850	-0.460744
97	-5.897761	-0.450744
98	-5.898653	-0.440744
99	-5.899524	-0.430744
100	-5.900376	-0.420744
101	-5.901207	-0.410744
102	-5.902019	-0.400744
103	-5.902810	-0.390744
104	-5.903582	-0.380744
105	-5.904333	-0.370744
106	-5.905065	-0.360744
107	-5.905776	-0.350744
108	-5.906468	-0.340744
109	-5.907139	-0.330744
110	-5.907791	-0.320744
111	-5.908422	-0.310744
112	-5.909034	-0.300744
113	-5.909625	-0.290744
114	-5.910197	-0.280744
115	-5.910748	-0.270744
116	-5.911280	-0.260744
117	-5.911791	-0.250744
118	-5.912283	-0.240744
119	-5.912754	-0.230744
120	-5.913205	-0.386052
121	-5.913968	-0.376052
122	-5.914710	-0.366052
123	-5.915432	-0.356052
124	-5.916134	-0.346052
125	-5.916816	-0.336052
126	-5.917478	-0.326052
127	-5.918120	-0.316052
128	-5.918742	-0.306052
129	-5.919344	-0.296052
130	-5.919927	-0.286052
131	-5.920489	-0.276052
132	-5.921031	-0.266052
133	-5.921553	-0.256052
134	-5.922055	-0.246052
135	-5.922537	-0.236052
136	-5.922999	-0.226052
137	-5.923441	-0.216052
138	-5.923863	-0.206052
139	-5.924265	-0.196052
140	-5.924648	-0.186052
141	-5.925010	-0.176052
142	-5.925352	-0.166052
143	-5.925674	-0.156052
144	-5.925976	-0.146052
145	-5.926258	-0.136052
146	-5.926520	-0.126052
147	-5.926762	-0.116052
148	-5.926984	-0.106052
149	-5.927187	-0.096052
150	-5.927369	-0.312773
151	-5.927984	-0.302773
152	-5.928580	-0.292773
153	-5.929155	-0.282773
154	-5.929711	-0.272773
155	-5.930246	-0.262773
156	-5.930762	-0.252773
157	-5.931257	-0.242773
158	-5.931733	-0.232773
159	-5.932189	-0.222773
160	-5.932624	-0.212773
161	-5.933040	-0.202773
162	-5.933435	-0.192773
163	-5.933811	-0.182773
164	-5.934166	-0.172773
165	-5.934502	-0.162773
166	-5.934817	-0.152773
167	-5.935113	-0.142773
168	-5.935388	-0.132773
169	-5.935644	-0.122773
170	-5.935880	-0.112773
171	-5.936095	-0.102773
172	-5.936291	-0.092773
173	-5.936466	-0.082773
174	-5.936622	-0.072773
175	-5.936757	-0.062773
176	-5.936873	-0.052773
177	-5.936968	-0.042773
178	-5.937044	-0.032773
179	-5.937099	-0.022773
180	-5.937135	0.057451
181	-5.937010	0.067451
182	-5.936865	0.077451
183	-5.936700	0.087451
184	-5.936515	0.097451
185	-5.936310	0.107451
186	-5.936086	0.117451
187	-5.935841	0.127451
188	-5.935576	0.137451
189	-5.935291	0.147451
190	-5.934986	0.157451
191	-5.934661	0.167451
192	-5.934316	0.177451
193	-5.933951	0.187451
194	-5.933566	0.197451
195	-5.933161	0.207451
196	-5.932737	0.217451
197	-5.932292	0.227451
198	-5.931827	0.237451
199	-5.931342	0.247451
200	-5.930837	0.257451
201	-5.930312	0.267451
202	-5.929767	0.277451
203	-5.929202	0.287451
204	-5.928617	0.297451
205	-5.928012	0.307451
206	-5.927388	0.317451
207	-5.926743	0.327451
208	-5.926078	0.337451
209	-5.925393	0.347451
210	-5.924688	0.176760
211	-5.924324	0.186760
212	-5.923941	0.196760
213	-5.923537	0.206760
214	-5.923114	0.216760
215	-5.922670	0.226760
216	-5.922207	0.236760
217	-5.921723	0.246760
218	-5.921220	0.256760
219	-5.920696	0.266760
220	-5.920153	0.276760
221	-5.919589	0.286760
222	-5.919006	0.296760
223	-5.918402	0.306760
224	-5.917779	0.316760
225	-5.917135	0.326760
226	-5.916472	0.336760
227	-5.915788	0.346760
228	-5.915085	0.356760
229	-5.914361	0.366760
230	-5.913618	0.376760
231	-5.912854	0.386760
232	-5.912070	0.396760
233	-5.911267	0.406760
234	-5.910443	0.416760
235	-5.909600	0.426760
236	-5.908736	0.436760
237	-5.907853	0.446760
238	-5.906949	0.456760
