1	-1.44	0.004
2	-1.43999	0.008
3	-1.43998	0.012
4	-1.43997	0.016
5	-1.43995	0.02
6	-1.43993	0.024
7	-1.4399	0.028
8	-1.43987	0.032
9	-1.43984	0.036
10	-1.4398	0.04
11	-1.43976	0.044
12	-1.43971	0.048
13	-1.43966	0.052
14	-1.43961	0.056
15	-1.43955	0.06
16	-1.43949	0.064
17	-1.43942	0.068
18	-1.43935	0.072
19	-1.43928	0.076
20	-1.4392	0.08
21	-1.43912	0.084
22	-1.43903	0.088
23	-1.43894	0.092
24	-1.43885	0.096
25	-1.43875	0.1
26	-1.43865	0.104
27	-1.43854	0.108
28	-1.43843	0.112
29	-1.43832	0.116
30	-1.4382	0.12
31	-1.43807	0.124
32	-1.43795	0.128
33	-1.43782	0.132
34	-1.43768	0.136
35	-1.43755	0.14
36	-1.4374	0.144
37	-1.43726	0.148
38	-1.43711	0.152
39	-1.43695	0.156
40	-1.43679	0.16
41	-1.43663	0.164
42	-1.43646	0.168
43	-1.43629	0.172
44	-1.43612	0.176
45	-1.43594	0.18
46	-1.43575	0.184
47	-1.43557	0.188
48	-1.43537	0.192
49	-1.43518	0.196
50	-1.43498	0.2
51	-1.43478	0.204
52	-1.43457	0.208
53	-1.43436	0.212
54	-1.43414	0.216
55	-1.43392	0.22
56	-1.4337	0.224
57	-1.43347	0.228
58	-1.43323	0.232
59	-1.433	0.236
60	-1.43276	0.24
61	-1.43251	0.244
62	-1.43226	0.248
63	-1.43201	0.252
64	-1.43175	0.256
65	-1.43149	0.26
66	-1.43122	0.264
67	-1.43096	0.268
68	-1.43068	0.272
69	-1.4304	0.276
70	-1.43012	0.28
71	-1.42983	0.284
72	-1.42954	0.288
73	-1.42925	0.292
74	-1.42895	0.296
75	-1.42864	0.3
76	-1.42834	0.304
77	-1.42803	0.308
78	-1.42771	0.312
79	-1.42739	0.316
80	-1.42706	0.32
81	-1.42674	0.324
82	-1.4264	0.328
83	-1.42606	0.332
84	-1.42572	0.336
85	-1.42538	0.34
86	-1.42503	0.344
87	-1.42467	0.348
88	-1.42431	0.352
89	-1.42395	0.356
90	-1.42358	0.36
91	-1.42321	0.364
92	-1.42283	0.368
93	-1.42245	0.372
94	-1.42207	0.376
95	-1.42168	0.38
96	-1.42129	0.384
97	-1.42089	0.388
98	-1.42049	0.392
99	-1.42008	0.396
100	-1.41967	0.4
101	-1.41925	0.404
102	-1.41883	0.408
103	-1.41841	0.412
104	-1.41798	0.416
105	-1.41755	0.42
106	-1.41711	0.424
107	-1.41667	0.428
108	-1.41622	0.432
109	-1.41577	0.436
110	-1.41532	0.44
111	-1.41486	0.444
112	-1.41439	0.448
113	-1.41392	0.452
114	-1.41345	0.456
115	-1.41297	0.46
116	-1.41249	0.464
117	-1.412	0.468
118	-1.41151	0.472
119	-1.41102	0.476
120	-1.41052	0.48
121	-1.41001	0.484
122	-1.4095	0.488
123	-1.40899	0.492
124	-1.40847	0.496
125	-1.40794	0.5
126	-1.40742	0.504
127	-1.40688	0.508
128	-1.40635	0.512
129	-1.40581	0.516
130	-1.40526	0.52
131	-1.40471	0.524
132	-1.40415	0.528
133	-1.40359	0.532
134	-1.40303	0.536
135	-1.40246	0.54
136	-1.40188	0.544
137	-1.4013	0.548
138	-1.40072	0.552
139	-1.40013	0.556
140	-1.39954	0.56
141	-1.39894	0.564
142	-1.39833	0.568
143	-1.39773	0.572
144	-1.39711	0.576
145	-1.3965	0.58
146	-1.39587	0.584
147	-1.39525	0.588
148	-1.39462	0.592
149	-1.39398	0.596
150	-1.39334	0.6
151	-1.39269	0.604
152	-1.39204	0.608
153	-1.39138	0.612
154	-1.39072	0.616
155	-1.39006	0.62
156	-1.38939	0.624
157	-1.38871	0.628
158	-1.38803	0.632
159	-1.38734	0.636
160	-1.38665	0.64
161	-1.38596	0.644
162	-1.38526	0.648
163	-1.38455	0.652
164	-1.38384	0.656
165	-1.38312	0.66
166	-1.3824	0.664
167	-1.38168	0.668
168	-1.38095	0.672
169	-1.38021	0.676
170	-1.37947	0.68
171	-1.37872	0.684
172	-1.37797	0.688
173	-1.37722	0.692
174	-1.37645	0.696
175	-1.37569	0.7
176	-1.37492	0.704
177	-1.37414	0.708
178	-1.37336	0.712
179	-1.37257	0.716
180	-1.37178	0.72
181	-1.37098	0.724
182	-1.37017	0.728
183	-1.36936	0.732
184	-1.36855	0.736
185	-1.36772	0.74
186	-1.3669	0.744
187	-1.36607	0.748
188	-1.36523	0.752
189	-1.36439	0.756
190	-1.36354	0.76
191	-1.36269	0.764
192	-1.36183	0.768
193	-1.36097	0.772
194	-1.3601	0.776
195	-1.35922	0.78
196	-1.35834	0.784
197	-1.35746	0.788
198	-1.35657	0.792
199	-1.35567	0.796
200	-1.35477	0.8
201	-1.35386	0.804
202	-1.35295	0.808
203	-1.35203	0.812
204	-1.35111	0.816
205	-1.35018	0.82
206	-1.34925	0.824
207	-1.34831	0.828
208	-1.34736	0.832
209	-1.34641	0.836
210	-1.34545	0.84
211	-1.34449	0.844
212	-1.34352	0.848
213	-1.34255	0.852
214	-1.34157	0.856
215	-1.34058	0.86
216	-1.33959	0.864
217	-1.33859	0.868
218	-1.33759	0.872
219	-1.33658	0.876
220	-1.33557	0.88
221	-1.33455	0.884
222	-1.33352	0.888
223	-1.33249	0.892
