1	0.000050	0.050000
2	0.000190	0.090000
3	0.000394	0.114000
4	0.000630	0.122400
5	0.000875	0.121840
6	0.001119	0.122544
7	0.001376	0.134230
8	0.001672	0.162225
9	0.002040	0.205329
10	0.002501	0.256302
11	0.003062	0.304754
12	0.003709	0.341304
13	0.004411	0.361333
14	0.005139	0.366829
15	0.005872	0.365593
16	0.006605	0.368120
17	0.007357	0.383399
18	0.008156	0.415318
19	0.009032	0.461111
20	0.010006	0.512459
21	0.011077	0.558823
22	0.012227	0.591658
23	0.013427	0.607830
24	0.014646	0.610870
25	0.015866	0.609562
26	0.017090	0.614429
27	0.018338	0.633524
28	0.019641	0.669210
29	0.021027	0.717212
30	0.022513	0.768262
31	0.024093	0.812048
32	0.025746	0.840988
33	0.027441	0.853506
34	0.029149	0.854596
35	0.030857	0.853820
36	0.032572	0.861490
37	0.034318	0.884538
38	0.036127	0.923744
39	0.038024	0.973426
40	0.040021	1.023711
41	0.042109	1.064485
42	0.044263	1.089439
43	0.046451	1.098591
44	0.048648	1.098280
45	0.050845	1.098630
46	0.053053	1.109502
47	0.055299	1.136547
48	0.057615	1.178946
49	0.060023	1.229741
50	0.062532	1.278612
51	0.065126	1.316013
52	0.067779	1.336981
53	0.070459	1.343131
54	0.073145	1.342002
55	0.075831	1.344046
56	0.078533	1.358445
57	0.081281	1.389439
58	0.084105	1.434632
59	0.087026	1.485945
60	0.090044	1.532763
61	0.093144	1.566504
62	0.096294	1.583581
63	0.099465	1.587162
64	0.102637	1.585816
65	0.105813	1.590081
66	0.109012	1.608251
67	0.112263	1.643057
68	0.115597	1.690578
69	0.119029	1.741805
70	0.122557	1.786247
71	0.126159	1.816128
72	0.129805	1.829494
73	0.133466	1.831001
74	0.137127	1.830044
75	0.140794	1.837007
76	0.144490	1.859104
77	0.148246	1.897498
78	0.152091	1.946829
79	0.156035	1.997366
80	0.160071	2.038894
81	0.164175	2.064802
82	0.168314	2.074726
83	0.172464	2.074697
84	0.176613	2.074727
85	0.180773	2.084803
86	0.184968	2.110895
87	0.189232	2.152567
88	0.193588	2.203149
89	0.198043	2.252409
90	0.202586	2.290581
91	0.207189	2.312478
92	0.211821	2.319262
93	0.216459	2.318219
94	0.221097	2.319767
95	0.225750	2.333286
96	0.230446	2.363369
97	0.235218	2.407983
98	0.240085	2.459282
99	0.245051	2.506746
100	0.250099	2.541390
101	0.255200	2.559356
102	0.260323	2.563458
103	0.265448	2.562055
104	0.270576	2.565708
105	0.275725	2.582956
106	0.280924	2.616900
107	0.286205	2.663962
108	0.291585	2.715317
109	0.297060	2.760424
110	0.302612	2.791239
111	0.308209	2.805437
112	0.313821	2.807338
113	0.319435	2.806182
114	0.325054	2.812432
115	0.330700	2.833586
116	0.336404	2.871185
117	0.342196	2.920188
118	0.348087	2.970993
