1	-2.5985	0.000882887
2	-2.5985	0.00174072
3	-2.5985	0.00255248
4	-2.5985	0.00333419
5	-2.5985	0.00409218
6	-2.59849	0.0048393
7	-2.59849	0.00558134
8	-2.59849	0.00632694
9	-2.59849	0.00707367
10	-2.59848	0.00781439
11	-2.59848	0.00854555
12	-2.59848	0.00926498
13	-2.59847	0.0099792
14	-2.59847	0.010704
15	-2.59846	0.0114657
16	-2.59846	0.0122599
17	-2.59846	0.0130761
18	-2.59845	0.0139204
19	-2.59844	0.0147817
20	-2.59844	0.0156474
21	-2.59843	0.0165183
22	-2.59842	0.0173923
23	-2.59842	0.0182777
24	-2.59841	0.0191784
25	-2.5984	0.0200816
26	-2.59839	0.0209871
27	-2.59838	0.0219069
28	-2.59837	0.0228392
29	-2.59836	0.0237838
30	-2.59835	0.0247317
31	-2.59834	0.025689
32	-2.59833	0.0266495
33	-2.59832	0.0275887
34	-2.59831	0.0285034
35	-2.5983	0.0294006
36	-2.59828	0.0302698
37	-2.59827	0.0311064
38	-2.59826	0.0319165
39	-2.59824	0.0327112
40	-2.59823	0.0334893
41	-2.59821	0.0342471
42	-2.5982	0.0350099
43	-2.59818	0.0357834
44	-2.59817	0.0365685
45	-2.59815	0.0373674
46	-2.59813	0.0381952
47	-2.59812	0.0390532
48	-2.5981	0.0399398
49	-2.59808	0.0408537
50	-2.59806	0.0417924
51	-2.59804	0.0427438
52	-2.59803	0.0437036
53	-2.59801	0.0446659
54	-2.59799	0.0456275
55	-2.59797	0.046593
56	-2.59795	0.0475666
57	-2.59792	0.0485511
58	-2.5979	0.0495559
59	-2.59788	0.0505939
60	-2.59786	0.0516464
61	-2.59783	0.0527143
62	-2.59781	0.0538055
63	-2.59779	0.0549079
64	-2.59776	0.0560034
65	-2.59774	0.0570928
66	-2.59771	0.0581735
67	-2.59769	0.0592537
68	-2.59766	0.0603339
69	-2.59763	0.0614216
70	-2.59761	0.0625133
71	-2.59758	0.0635999
72	-2.59755	0.0646505
73	-2.59752	0.0656699
74	-2.59749	0.0666672
75	-2.59746	0.0676479
76	-2.59743	0.0686013
77	-2.5974	0.0695301
78	-2.59737	0.0704391
79	-2.59734	0.0713347
80	-2.59731	0.0722192
81	-2.59727	0.0730932
82	-2.59724	0.07397
83	-2.59721	0.0748503
84	-2.59717	0.0757311
85	-2.59714	0.0766163
86	-2.5971	0.0775081
87	-2.59707	0.0784081
88	-2.59703	0.0793251
89	-2.597	0.0802694
90	-2.59696	0.0812351
91	-2.59692	0.0822102
92	-2.59688	0.0831901
93	-2.59684	0.0841852
94	-2.59681	0.0851991
95	-2.59677	0.0862353
96	-2.59673	0.0872859
97	-2.59668	0.0883399
98	-2.59664	0.0893994
99	-2.5966	0.0904411
100	-2.59656	0.0914651
101	-2.59652	0.0924708
102	-2.59647	0.0934623
103	-2.59643	0.0944424
104	-2.59638	0.0954078
105	-2.59634	0.0963659
106	-2.59629	0.0973192
107	-2.59624	0.0982737
108	-2.5962	0.0992373
109	-2.59615	0.100224
110	-2.5961	0.101234
111	-2.59605	0.10225
112	-2.596	0.103269
113	-2.59595	0.104292
114	-2.5959	0.105323
115	-2.59585	0.106359
116	-2.5958	0.107396
117	-2.59574	0.108419
118	-2.59569	0.109431
119	-2.59563	0.110417
120	-2.59558	0.111364
121	-2.59552	0.112276
122	-2.59547	0.113162
123	-2.59541	0.114037
124	-2.59535	0.114905
125	-2.5953	0.11577
126	-2.59524	0.116633
127	-2.59518	0.117493
128	-2.59512	0.118341
129	-2.59506	0.119174
130	-2.595	0.120005
131	-2.59494	0.120841
132	-2.59488	0.121672
133	-2.59481	0.122509
134	-2.59475	0.123352
135	-2.59469	0.124194
136	-2.59462	0.125028
137	-2.59456	0.12585
138	-2.5945	0.126666
139	-2.59443	0.127478
140	-2.59437	0.128271
141	-2.5943	0.129037
142	-2.59423	0.129769
143	-2.59417	0.13048
144	-2.5941	0.131179
145	-2.59403	0.131872
146	-2.59397	0.132579
147	-2.5939	0.133295
148	-2.59383	0.134012
149	-2.59376	0.134729
150	-2.59369	0.135462
151	-2.59362	0.136214
152	-2.59355	0.136978
153	-2.59348	0.137741
154	-2.59341	0.13849
155	-2.59334	0.139233
156	-2.59327	0.139982
157	-2.59319	0.140743
158	-2.59312	0.141504
159	-2.59305	0.142252
160	-2.59297	0.14299
161	-2.5929	0.143711
162	-2.59282	0.144404
163	-2.59275	0.145079
164	-2.59267	0.145743
165	-2.59259	0.146416
166	-2.59252	0.1471
167	-2.59244	0.147794
168	-2.59236	0.148498
169	-2.59228	0.149212
170	-2.5922	0.149927
171	-2.59212	0.150644
172	-2.59204	0.15136
173	-2.59196	0.152072
174	-2.59188	0.152769
175	-2.5918	0.153443
176	-2.59172	0.154103
177	-2.59164	0.154754
178	-2.59155	0.155398
179	-2.59147	0.156029
180	-2.59139	0.156653
181	-2.5913	0.157268
182	-2.59122	0.157862
183	-2.59114	0.158427
184	-2.59105	0.158972
185	-2.59097	0.159489
186	-2.59088	0.159983
187	-2.59079	0.160446
188	-2.59071	0.160876
189	-2.59062	0.16128
190	-2.59053	0.161666
191	-2.59045	0.162034
192	-2.59036	0.162386
193	-2.59027	0.162736
194	-2.59018	0.163073
195	-2.5901	0.163399
196	-2.59001	0.163708
197	-2.58992	0.164009
198	-2.58983	0.164303
199	-2.58974	0.164608
200	-2.58965	0.164943
201	-2.58956	0.165304
202	-2.58947	0.165671
203	-2.58938	0.166036
204	-2.58929	0.166406
205	-2.5892	0.166785
206	-2.58911	0.167176
207	-2.58902	0.167585
208	-2.58893	0.168014
209	-2.58884	0.168469
210	-2.58874	0.168937
211	-2.58865	0.169422
212	-2.58856	0.169939
213	-2.58847	0.170473
214	-2.58837	0.171004
215	-2.58828	0.171525
216	-2.58819	0.172017
217	-2.58809	0.172476
218	-2.588	0.172911
219	-2.5879	0.173329
220	-2.58781	0.17375
221	-2.58771	0.174185
222	-2.58762	0.174619
223	-2.58752	0.175045
224	-2.58742	0.175485
225	-2.58733	0.175938
226	-2.58723	0.176392
227	-2.58713	0.176833
